,,,,,,,,,,,
,,,,,,,,,,,
,,,,"AM Generator",0.20915527354927,0.79084472645073,0.56906191207462,0.09597905786861,-0.02393145722726,0.25580573506985,
,,,,"AM Adjacent",0.20639487605203,0.79360512394797,0.55769827571098,0.19338667111399,-0.04483217688244,0.23593961937462,
,,,,"PM Generator",0.63730609243934,0.36269390756066,0.62328604547298,-0.00421810805821,0.00745518270592,0.18068277117867,
,,,,"PM Adjacent",0.63361143842549,0.36638856157451,0.56614800807178,-0.05582731249806,0.10450648842433,0.08497554242853,
,Hotel,310,"Dwelling Units",Daily,0.50661129958841,0.49338870041159,4.34437245177721,0.01313575476674,-0.01331059953807,-0.68991240480581,
,,,,"AM Generator",0.39659516346698,0.60340483653302,0.28374829720445,-0.32411920629546,0.29125523485901,-0.77131769308517,
,,,,"AM Adjacent",0.35703310696095,0.64296689303905,0.2699778636579,-0.47589971236383,0.41951803861281,-0.85113097192613,
,,,,"PM Generator",0.5527118812791,0.4472881187209,0.41972396084096,-0.03079707093009,-0.16926816093365,-0.55233150296696,
,,,,"PM Adjacent",0.52908366752131,0.47091633247869,0.34815472369336,0.07670354999678,-0.07968807578634,-0.67136133311855,
,"Daycare Center",565,KSF,Daily,0.49975523582035,0.50024476417965,31.9872926900005,-0.00048964820764,0.00048940856961,-0.79347065338079,
,,,,"AM Generator",0.53680359394369,0.46319640605631,7.11815027613223,0.01275510128071,-0.01458126906519,-0.61502125813404,
,,,,"AM Adjacent",0.53199590163599,0.46800409836401,7.11815027613223,0.0037587746486,-0.00425563521412,-0.5245942902754,
,,,,"PM Generator",0.44816810135978,0.55183189864022,7.13186279749507,-0.04755534113608,0.04036098153078,-0.63386463810104,
,,,,"PM Adjacent",0.44816810135978,0.55183189864022,7.13186279749507,-0.04755534113608,0.04036098153078,-0.53493980074417,
,"General Office",710,KSF,Daily,0.49851430251816,0.50148569748184,3.99698795180723,-0.0029758161262,0.00296698691868,-0.93605080016677,
,,,,"AM Generator",0.9349358974359,0.0650641025641,0.56475903614458,0.06053756225056,-0.59369587807413,-0.93680360636217,
,,,,"AM Adjacent",0.9349358974359,0.0650641025641,0.56475903614458,n/a,n/a,n/a,
,,,,"PM Generator",0.07544610916196,0.92455389083804,0.61144578313253,-0.7704655914969,0.10778111898618,-0.83614264419218,
,,,,"PM Adjacent",0.09671870400155,0.90328129599845,0.48192771084337,n/a,n/a,n/a,
,"Medical-Dental Office",720,KSF,Daily,0.50058892815077,0.49941107184923,33.2224613578556,0.00117716303708,-0.00117855038303,-0.0838481745339,
,,,,"AM Generator",0.44871794871795,0.55128205128205,3.05224026609274,-0.39559935823974,0.50218213558336,-0.13667378353763,
,,,,"AM Adjacent",0.63636363636364,0.36363636363636,2.58266484054001,-0.21542383683875,0.53565768621236,0.0774895741894,
,,,,"PM Generator",0.33628318584071,0.66371681415929,4.4218352572882,-0.14792250517851,0.08434655735427,0.03493744480739,
,,,,"PM Adjacent",0.33628318584071,0.66371681415929,4.4218352572882,0.18265364732912,-0.08135072908672,0.21317638060954,
,"Shopping Center",820,KSF,Daily,0.49768185822245,0.50231814177755,37.5280451192575,-0.00464705608997,0.00462556084925,-0.28439389391579,"Saturday Data"
,,,,"AM Generator",0.5962833288446,0.4037166711554,3.23013657396734,n/a,n/a,n/a,
,,,,"AM Adjacent",0.7276688453159,0.2723311546841,0.39930856112335,n/a,n/a,n/a,
,,,,"PM Generator",0.50826542491269,0.49173457508731,3.73644939003225,-0.02282401956345,0.02415181138585,-0.25327108490352,
,,,,"PM Adjacent",0.45351637764933,0.54648362235067,3.61204606924654,n/a,n/a,n/a,
,"Sporting Goods Superstore",861,KSF,Daily,0.5,0.5,28.7535486635599,n/a,n/a,n/a,
,,,,"AM Generator",0.49003984063745,0.50996015936255,2.68894959558627,n/a,n/a,n/a,
,,,,"AM Adjacent",0.78947368421053,0.21052631578947,0.61063795596979,n/a,n/a,n/a,
,,,,"PM Generator",0.49295774647887,0.50704225352113,3.04247683325299,n/a,n/a,n/a,
,,,,"PM Adjacent",0.49295774647887,0.50704225352113,3.04247683325299,0.02663578459757,-0.02523313219967,0.49256837229142,
,"Bank w/Drive Thru",912,KSF,Daily,0.50019599015771,0.49980400984229,182.111111111111,0.0003919035062,-0.00039205715477,0.26674734203475,
,,,,"AM Generator",0.5040813761402,0.4959186238598,21.6666666666667,-0.10510215687194,0.11949462791794,0.0012315270936,
,,,,"AM Adjacent",0.61980190880802,0.38019809119198,9.05555555555556,0.03246741731594,-0.05076123367021,-0.02555871843014,
,,,,"PM Generator",0.49315669658114,0.50684330341886,25.3888888888889,0.0064215533335,-0.00620881618737,-0.13450352076743,
,,,,"PM Adjacent",0.4458712064555,0.5541287935445,19.6111111111111,-0.09430527029811,0.08293882058677,-0.5157465416474,
,Restaurant,932,KSF,Daily,0.50010154416951,0.49989845583049,175.150793650794,0.00020306771867,-0.00020310896354,0.31756974946114,
,,,,"AM Generator",0.57996806430864,0.42003193569136,17.5515873015873,0.09003513869521,-0.11228375590776,0.27340481305961,
,,,,"AM Adjacent",0.60227272727273,0.39772727272727,2.97165532879819,0.09072978303748,-0.12332439678284,-1.13750409282444,
,,,,"PM Generator",0.49239658393504,0.50760341606496,23.9472789115646,-0.0922192436622,0.0983944770649,0.25719268772803,
,,,,"PM Adjacent",0.58742529852129,0.41257470147871,18.4467120181406,-0.02117977694154,0.03095026575607,0.60761207963875,
,"Fast Food",934,KSF,Daily,0.49911084765857,0.50088915234143,624.814814814815,-0.00177988727381,0.00177672490376,0.22962051515204,
,,,,"AM Generator",0.48201438848921,0.51798561151079,51.4814814814815,-0.05642178548118,0.05552779958604,-0.04050791726432,
,,,,"AM Adjacent",0.66666666666667,0.33333333333333,2.22222222222222,0.26628895184136,-0.38056680161943,-1.81342413358832,
,,,,"PM Generator",0.51893939393939,0.48106060606061,97.7777777777778,-0.00204170920228,0.00220715749645,0.69587194608256,
,,,,"PM Adjacent",0.53383458646617,0.46616541353383,49.2592592592593,0.02625570776256,-0.02924348378894,0.40555266668174,
,"Gas Station w/Carwash & Market",946,"Fueling Positions",Daily,0.49952838906981,0.50047161093019,286.815625,-0.00094366690401,0.00094277723633,0.60945711771571,
,,,,"AM Generator",0.49973350890839,0.50026649109161,21.74375,-0.02033505078525,0.0207348045884,0.48048197925208,
,,,,"AM Adjacent",0.49675698245561,0.50324301754439,20.165625,-0.02630827056612,0.0266662182577,0.52026011052745,
,,,,"PM Generator",0.50157531182357,0.49842468817643,22.2625,0.00314566823877,-0.00315559469277,0.42098824169102,
,,,,"PM Adjacent",0.50202866685127,0.49797133314873,21.875,-0.01575317658448,0.01613677012941,0.44857982370225,
,,,,,,,,,,,
,,,"This work is licensed under the Creative Commons Attribution-ShareAlike 4.0 International License. To view a copy of this license, visit http://creativecommons.org/licenses/by-sa/4.0/.",,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
